Origen,Provincia,Estadillo,Cla,Subclase,CoorX,Coory,Tipo,Vuelo1,Pasada1,Foto1,Vuelo2,Pasada2,Foto2,Ano,INE,Nivel1,Nivel2,Nivel3,FccTot,FccArb,DisEsp,ComEsp,Rocosid,Textura,MatOrg,PhSuelo,FechaPh,HoraPh,TipSuelo1,TipSuelo2,TipSuelo3,MErosiva,ModComb,EspCMue,PresReg,EfecReg,CortaReg,MejVue1,MejVue2,MejSue1,MejSue2,Orienta1,Orienta2,MaxPend1,MaxPend2,Localiza,Acceso,Levanta,Obser,Equipo,JefeEq,FechaIni,HoraIni,FechaFin,HoraFin,Tiempo,Resid,RumboF1,RumboF2,DistFoto,CarFoto1,NumFoto1,ConFoto1,CarFoto2,NumFoto2,ConFoto2,Estado,Tecnico
49,49,1030,A,1,NA,NA,0,1984,L,5,1997,,3-2,2002,58,1,1,1,100,60,1,2,1,2,3,4,10/18/02 00:00:00,12/30/99 13:33:00,1,2,1,1,1,2,NA,NA,4,4,,0,,151,0,3,0,1,1,1,"PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIA Y PIES MAYORES IFN 2. PARCELA CON SUELO CUBIERTO POR HERBACEAS Y ALGO DE MATORRAL PARA PASTOREO DE GANADO VACUNO. PARCELA SIN LIMITACIONES PARA SU MECANIZACION. FCC. ARBOREA COMPROBADA. FUERA DE 10 M. ROSA. FUERA DE PARCELA HAN HECHO UNA CHARCA NUEVA PARA EL GANADO. COMPROBADOS LOS DIAMS. ARBS. 1, 7, 8 y 11.
COMPROBADA LA FORMA ARBS. 5, 6, 8 Y 11.
ARBS. NO ENTRAN POR  DIAM. A 33 Y 234 G.",5,27,10/18/02 00:00:00,12/30/99 12:31:28,10/18/02 00:00:00,12/30/99 13:40:36,69,127,234,160,20,353477,40,1,353477,39,2,D,5
49,49,1031,A,4,NA,NA,0,1997,,3-1,1984,L,3,2002,115,1,1,3,100,30,3,2,2,1,3,4,10/14/02 00:00:00,12/30/99 11:21:00,1,2,1,1,3,1,NA,NA,0,4,,9,,180,0,0.8,0,1,1,1,"PARCELA LOCALIZADA A TRAVES DE ORTOFOTO Y APEADA COMO A4 POR ESTAR ANULADA EN INFO 2 Y NO TENER REJON.
PARCELA EN DEHESA  MIXTA (ALCORNOQUE-ENCINA-REBOLLO-QUEJIGO), CON SUELO CUBIERTO POR HERBACEAS Y TRIGO SECO NO SEGADO, TODO PARA PASTOREO GANADO VACUNO.
PARCELA SIN LIMITACIONES PARA SU MECANIZACION. DEJADO UN SEGUNDO REJON AL PIE DEL ARB. 3.
AGENTE 311: CERAMBIX CERDO.

PEDIR PERMISO FINCA LA DEHESITA.
10% PARA EL QUEJIGO. COMPROBADA REGENERACION Y MATORRAL.
FUERA 10 M. HAY LAVANDA Y CISTUS LADANIFER.

COMPROBADOS LOS DIAMS. ARBS. 1, 2 Y 3.",5,27,10/14/02 00:00:00,12/30/99 10:33:25,10/14/02 00:00:00,12/30/99 11:24:47,51,127,18,273,20,353504,20,21,353504,19,22,D,5
49,49,1032,A,1,NA,NA,0,1984,L,4,1997,,3-2,2002,115,1,1,3,30,25,3,2,2,2,3,4,10/14/02 00:00:00,12/30/99 10:06:00,1,2,1,1,1,0,NA,NA,0,4,,9,,316,0,0.2,0,1,1,1,"PEDIR PERMISO FINCA LA DEHESITA.
PARCELA LOCALIZADA A TRAVES DE  FOTOGRAFIAS Y PIES MAYORES INFO 2.
PARCELA EN DEHESA MIXTA   (ENCINA-QUEJIGO-REBOLLO) CON SUELO RECIEN ARADO EN PREPARACION PARA SIEMBRA CEREAL. COMPROBADAS LA FCC TOTAL Y  ARBOREA.
PARCELA SIN LIMITACIONES PARA SU MECANIZACION. REGENERACION Y MATORRAL COMPROBADOS.

DEJADO UN SEGUNDO  REJON AL PIE DEL ARB. 1.

COMPROBADOS DIAMS. ARB. 3.

COMPROBADA ALTURA ARB. 3.",5,27,10/14/02 00:00:00,12/30/99 09:43:03,10/14/02 00:00:00,12/30/99 10:12:21,29,127,212,40,20,353504,22,19,353504,21,20,D,5
49,49,1033,A,1,NA,NA,0,1984,L,4,1997,,3-2,2002,58,1,1,3,95,60,3,2,2,2,3,4,10/15/02 00:00:00,12/30/99 14:53:00,1,2,1,1,2,2,NA,NA,0,4,3,0,,270,0,0.5,0,2,1,1,"PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS Y PIES MAYORES INFO2. PARCELA EN DEHESA MIXTA (QUEJIGO-REBOLLO-ENCINA) CON SUELO CUBIERTO POR HERBACEAS Y MATORRAL PARA PASTOREO GANADO VACUNO.
PARCELA SIN LIMITACIONES PARA SU MECANIZACION. AGENTE 322: MALA PODA + LLUVIA + HONGO + CERAMBIX CERDO. COMPROBADA LA FORMA ARBS.: 1, 2, 3, 5, 6, 7, 8, 10, 11 Y 12. COMPROBADOS LOS DIAMS. ARBS. 3, 8 Y 11.
ARBS. NO ENTRAN POR DIST. A 232 Y 332  G. ESTE ULTIMO 14.88 M AL FRENTE Y 15.10 M AL LATERAL. FUERA 10 M. HAY TOMILLO.

FCC. ARBOREA COMPROBADA.",5,27,10/15/02 00:00:00,12/30/99 13:50:32,10/15/02 00:00:00,12/30/99 14:59:10,69,127,137,321,20,353504,12,29,353504,11,30,D,5
49,49,1034,A,1,NA,NA,0,1984,L,6,1997,,3-2,2002,58,1,1,1,90,55,1,1,2,1,3,4,10/15/02 00:00:00,12/30/99 10:42:00,1,2,1,1,2,2,NA,NA,4,4,3,0,,181,0,2.5,0,1,1,1,"PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS, CROQUIS Y PIES MAYORES. ESTA DESPLAZADA 11 M A 175 G EN INFO2.
PRESENCIA EN EL APEO DE LA PARCELA DEL TECNICO DOMINGO PICAZO.
PARCELA SIN    LIMITACIONES PARA SU MECANIZACION.
HAY MONTONES DE RESTOS DE CORTAS PARA VIVARES DE CONEJOS.

FCC. ARBOREA COMPROBADA. AGENTE 322: ALAMBRADA CLAVADA.

ARB. NO ENTRA POR DIST. A 227 G. MATORRAL 0117 HALIMIUM UMBELLATUM.

FUERA 10 M. HAY ROSA.",5,27,10/15/02 00:00:00,12/30/99 09:52:06,10/15/02 00:00:00,12/30/99 10:51:15,59,127,384,92,20,353504,16,25,353504,15,26,D,5
49,49,1035,A,4,NA,NA,0,1997,,3-2,1984,L,4,2002,115,1,1,3,90,30,3,2,2,2,3,4,10/14/02 00:00:00,12/30/99 13:27:00,1,2,1,1,1,1,NA,NA,9,4,,9,,46,0,2,0,1,1,1,"PEDIR PERMISO FINCA LA DEHESITA.
PARCELA LOCALIZADA A TRAVES DE ORTOFOTO Y APEADA  A4 AL SER TOTALMENTE IMPOSIBLE ENCONTRAR EL REJON Y EL CENTRO DE LA PARCELA AL HABER HECHO UNA CHARCA  NUEVA PARA EL GANADO, CON LO CUAL HAN CORTADO LOS PIES MAYORES INFO 2 (CORTAS 9). POR IGUAL MOTIVO (CHARCA) SE DESPLAZA LA PARCELA 23 M. A 226 G.
PARCELA EN DEHESA MIXTA (ENCINA-QUEJIGO) CON SUELO CUBIERTO POR HERBACEAS Y ALGO DE MATORRAL PARA PASTOREO GANADO VACUNO.
PARCELA SIN LIMITACIONES PARA SU  MECANIZACION.
FUERA 5 M. REGENERACION DE ENCINA.
ALREDEDORES HAY REBOLLO.
ARB. NO ENTRA POR DIST. A 127 G.",5,27,10/14/02 00:00:00,12/30/99 12:41:42,10/14/02 00:00:00,12/30/99 13:31:23,50,127,30,290,20,353504,18,23,353504,17,24,D,5
49,49,1036,A,1,NA,NA,0,1984,L,4,1997,,3-2,2002,58,1,1,1,90,40,3,2,2,2,3,4,10/15/02 00:00:00,12/30/99 12:41:00,1,2,1,1,2,1,NA,NA,0,1,3,9,9,0,0,0.2,0,2,1,1,"PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS Y PIES MAYORES INFO 2. FCC. ARBOREA COMPROBADA.
PARCELA SIN LIMITACIONES PARA SU    MECANIZACION.

EN LOS ALREDEDORES HAY REBOLLO.

ARB. NO ENTRA POR DIST. A 142 G.

LIGEROS RESTOS DE CORTAS.",5,27,10/15/02 00:00:00,12/30/99 11:47:16,10/15/02 00:00:00,12/30/99 12:44:20,57,127,8,256,20,353504,14,27,353504,13,28,D,5
49,49,1039,A,1,NA,NA,0,1984,J,7,1997,,1-2,2002,,1,1,3,100,25,3,1,2,1,3,4,08/06/02 00:00:00,12/30/99 11:38:00,1,1,1,1,2,1,NA,NA,0,4,,0,,152,242,4.2,3,1,1,1,"PEDIR PERMISO DEHESA LA GRANJA.
PARCELA LOCALIZADA A TRAVES DE  FOTOGRAFIAS Y  PIES MAYORES INFO 2.
PARCELA SIN LIMITACIONES PARA SU MECANIZACION.
PARCELA EN DEHESA DE ENCINA CON SUELO  CUBIERTO POR HERBACEAS Y MATORRAL PARA PASTOREO GANADO VACUNO.
HAY LIGEROS RESTOS DE PODAS PARA VIVARES DE CONEJOS. 
ARBS. 1 MEDIDO A 0.90 Y 2 MEDIDO A 1.20  POR ENGROSAMIENTO. 
COMPROBADAS LAS FORMAS Y ALTURAS ARBS. 1 Y 2 POR FUERTE PODA.",5,27,08/06/02 00:00:00,12/30/99 10:45:46,08/06/02 00:00:00,12/30/99 11:48:03,62,127,211,4,20,352781,20,21,352781,19,22,D,5
49,49,1040,A,1,NA,NA,0,1984,J,7,1997,,1-2,2002,226,1,1,3,95,45,3,1,2,1,3,4,08/06/02 00:00:00,12/30/99 10:27:00,1,2,1,1,1,1,NA,NA,0,4,,0,,60,0,2.2,0,1,1,1,"PEDIR PERMISO FINCA DEHESA LA GRANJA.
PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS Y PIES MAYORES INFO 2.
PARCELA SIN      LIMITACIONES PARA SU MECANIZACION.
PARCELA EN DEHESA DE      ENCINA CON SUELO CUBIERTO POR HERBACEAS Y ESCASO MATORRAL (FUERA 10  M. RETAMA),  PARA PASTOREO GANADO VACUNO.
FCC.   ARBOREA COMPROBADA.
AGENTE 322: MALA PODA + LLUVIA + HONGO +   CERAMBIX  CERDO.

AGENTE 200: LA SECA.

COMPROBADOS LOS DIAMS. ARBS. 2 Y 6. COMPROBADA FORMA ARB. 5. 
ARB. NO ENTRA POR DIST. A 355  G.",5,27,08/06/02 00:00:00,12/30/99 09:57:03,08/06/02 00:00:00,12/30/99 10:28:09,30,127,307,189,20,352781,22,19,352781,21,20,D,5
49,49,1041,A,1,NA,NA,0,1984,L,4,1997,,3-2,2002,80,1,1,1,100,70,1,2,1,1,3,4,08/07/02 00:00:00,12/30/99 16:03:00,1,2,1,1,8,3,NA,NA,4,3,4,0,,250,0,0.5,0,2,1,2,"PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS Y PIES MAYORES IFN   2.
PARCELA DESPLAZADA EN IFN 2: 9 M A 20G.
PARCELA SIN LIMITACIONES PARA MECANIZACION.
AGENTE 311: PROCESIONARIA.
095 PRUNUS DULCIS (ALMENDRO).
 NO HAY MATORRAL EN 10 M., FUERA HAY TOMILLO Y MANZANILLA DE MONTE. ESTADO DE LA MASA Y FCC. ARBOREA COMPROBADOS.
COMPROBADA FORMA ARBS. 2, 5 Y 11. COMPROBADOS LOS DIAMS. ARBS. 10 Y 14.
ARBS. NO ENTRAN POR DIAM. A 186 Y 239  G. ARB. NO ENTRA POR DIST. A 396 G.",5,27,08/07/02 00:00:00,12/30/99 14:43:49,08/07/02 00:00:00,12/30/99 16:08:51,85,127,225,6,10,352781,10,31,352781,9,32,D,5
49,49,1043,A,1,NA,NA,0,1984,M,3,1997,,3-3,2002,241,1,1,1,90,70,1,1,2,1,3,4,08/07/02 00:00:00,12/30/99 10:08:00,1,2,1,1,2,2,NA,NA,4,4,3,0,,74,0,1.5,0,1,1,2,"PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS Y PIES MAYORES IFN   2.
PARCELA SIN LIMITACIONES PARA SU MECANIZACION.
 0117 HALIMIUM UMBELLATUM.

AGENTE 311: PROCESIONARIA.

COMPROBADA LA FORMA    ARBS.: 4, 9, 11, 12, 14, 19 Y 20.

COMPROBADOS LOS DIAMS. ARB. 25. COMPROBADA DIST. ARB. 12.
ARBS. NO ENTRAN POR DIAM. A 173 Y 174 G.",5,27,08/07/02 00:00:00,12/30/99 08:50:10,08/07/02 00:00:00,12/30/99 10:13:48,84,127,59,340,20,352781,16,25,352781,15,26,D,5
49,49,2000,N,N,NA,NA,0,1998,,4-4,,,,2002,,1,1,1,70,20,1,1,3,2,1,4,10/09/02 00:00:00,12/30/99 12:19:00,1,2,1,1,5,4,NA,NA,0,0,,0,,205,0,9.5,0,2,2,1,"PARCELA PINCHADA EN UN TALUD DE TIERRA EN UNA MANCHA DE REBOLLOS,  A 90 MT Y 160 GRADOS DESDE EL REJON A UN REBOLLO GRUESO (VER CROQUIS). NO HAY PIES MAYORES.
AUNQUE HAY ALGUN REBOLLO LATIZAL LO QUE  PREDOMINA ES EL MONTE BRAVO.
EN LOS ALREDEDORES MODELO DE COMBUSTIBLE 06 (MASA CERRADA DE REBOLLOS EN MONTE BRAVO Y  RETAMAS MAS ALTAS).
SP 4104 CORRESPONDE A CYTISUS MULTIFLORUS Y STRIATUS.
EN LOS ALREDEDORES FUERA DE LOS 25 MT HAY REBOLLO EN ESTADO FUSTAL Y CEREZO.
HAY PASTO.
FCC ARBOREA COMPROBADA.",3,26,10/09/02 00:00:00,12/30/99 11:42:42,10/09/02 00:00:00,12/30/99 12:23:55,41,166,190,360,10,353481,32,9,353481,31,10,D,5
49,49,2001,N,N,NA,NA,0,1998,,4-3,,,,2002,,1,1,1,100,25,1,2,4,2,1,4,10/10/02 00:00:00,12/30/99 12:00:00,1,2,1,4,6,5,NA,NA,0,0,,0,,290,0,6,0,3,3,2,"PARCELA PINCHADA EN UNA VAGUADA CON DIFICIL ACCESO Y LOCALIZACION. AUNQUE NO ENTREN ABEDULES NI SERBAL PIES MAYORES NI REGENERACION, LA OCUPACION ES CORRECTA.
POR LA PARCELA PASO UN INCENDIO HACE MUCHO TIEMPO, SE VEN SECUELAS DEL MISMO.
AUNQUE HAY ALGUN SAUCE MUERTO EN PIE NO LO MIDO  POR NO TENER NINGUN TIPO DE APROVECHAMIENTO FORESTAL.
FUERA DE LOS 5.00 MT HAY REGENERACION DE ABEDUL Y SERBAL DE LOS  CAZADORES.

SP MATORRAL 4104 CORRESPONDE A CYTISUS STRIATUS. HAY HELECHOS.

DIFICULTADES PARA HACER LA CALICATA POR  ABUNDANTES PIEDRAS.
EN LOS ALREDEDORES DE LA PARCELA HUBO  EN SU DIA UNA REPOBLACION QUE SE QUEMO HACE TIEMPO; AHORA ESTAN REPASANDO LAS TERRAZAS ANTIGUAS CON BULLDOZER PARA   REPOBLAR DE NUEVO LA ZONA AFECTADA POR EL INCENDIO.
 HA SIDO PRECISO PODAR RAMAS PARA FACILITAR LA MEDICION.

DIFICULTADES PARA CLAVAR EL REJON, APENAS HAY SUELO.

FUERA DE LOS 10 MT HAY ERICA TETRALIX.",3,26,10/10/02 00:00:00,12/30/99 11:00:52,10/10/02 00:00:00,12/30/99 12:06:19,65,166,320,235,10,353481,28,13,353481,27,14,D,5
49,49,2002,N,N,NA,NA,0,1998,,4-4,,,,2002,,1,1,2,100,50,1,2,3,2,2,4,08/27/02 00:00:00,12/30/99 11:06:00,1,2,1,1,7,3,NA,NA,0,0,,5,,135,0,4.2,0,1,3,1,"FCC ARBOREA COMPROBADA.
 HA SIDO PRECISO PODAR RAMAS PARA FACILITAR LA MEDICION.
 PIES 7 Y 8 ENTRAN POR POCO.
PIE 9 ESTA  MEDIDO A 1.10 MT POR TENER A 1.30 MT UNA HERIDA EN PROCESO DE    CICATRIZACION.
PINO SILVESTRE A  9.90 MT Y 391 GRADOS CON     DIAMETROS 121-125 NO ENTRA.
 OCUPACION COMPROBADA Y CORRECTA.",3,26,08/27/02 00:00:00,12/30/99 10:03:31,08/27/02 00:00:00,12/30/99 11:10:31,67,166,95,0,10,353522,6,35,353522,5,36,D,5
49,49,2003,N,N,NA,NA,0,1998,,4-4,,,,2002,,1,7,1,100,5,1,2,1,2,1,4,08/28/02 00:00:00,12/30/99 10:25:00,1,2,1,5,6,2,NA,NA,0,0,,0,,180,0,5.2,0,3,2,1,"PARCELA DESPLAZADA 25 MT Y 0 GRADOS POR ESTAR PINCHADA EN EL BORDE DE LA TESELA.
FCC ARBOREA COMPROBADA Y CORRECTA. FUERA DE LOS 25 MT HAY REBOLLOS EN ESTADO FUSTAL. AUNQUE NO ENTRE NADA EN REGENERACION NI HAYA PIES MAYORES LA OCUPACION ES CORRECTA.

FUERADE LOS 5.00 MT HAY REGENERACION DE REBOLLO, SORBUS AUCUPARIA, ARRACLAN Y SALIX  CAPREA. FUERA DE LOS 25 MT HAY ABEDULES.
SP MATORRAL 4104 CORRESPONDE A CYTISUS  MULTIFLORUS Y C. SCOPARIUS.
FUERA DE LOS 10 MT HAY BRECINA.
EN LOS ALREDEDORES HAY  UNA REPOBLACION DE PINO SILVESTRE. HAY PASTO. ZONA FRECUENTADA  POR GANADO VACUNO Y CABALLAR.",3,26,08/28/02 00:00:00,12/30/99 09:40:43,08/28/02 00:00:00,12/30/99 10:28:00,47,166,45,280,10,353490,40,1,353490,39,2,D,5
49,49,2004,N,N,NA,NA,0,1998,,3-3,,,,2002,,1,1,2,90,40,1,1,4,2,2,4,09/26/02 00:00:00,12/30/99 11:10:00,1,2,1,1,7,1,NA,NA,0,0,,5,,165,0,8,0,1,2,2,"PARCELA PINCHADA EN UNA REPOBLACION DE PINO UNCINATA A 137.50 MT DESDE UN CORTAFUEGOS SIGUIENDO EL CAMINO Y 100 MT DESDE ESTE Y 300 GRADOS (VER CROQUIS). HA SIDO PRECISO PODAR RAMAS  PARA FACILITAR LA MEDICION.
ALGUNOS PINOS ESTAN ATACADOS EN LA GUIA TERMINAL POR INSECTOS PERFORADORES LO QUE LES PRODUCE EN ALGUNOS CASOS UNA MALFORMACION Y EN OTROS LLEGA A SECARLA.
PIE 4 MEDIDO A 1.25 MT POR COINCIDIR EL 1.30 MT CON UNA  MALFORMACION A CONSECUENCIA DE UN INSECTO.

TAMBIEN SE OBSERVA ALGUN PINO EN LA PARCELA Y ALREDEDORES CON DAÑOS DE  CIERVOS Y CORZOS PRODUCIDOS AL QUITARSE LA BORRA DE LOS CUERNOS. COMPROBADO DN PIE 4.",3,26,09/26/02 00:00:00,12/30/99 10:05:51,09/26/02 00:00:00,12/30/99 11:16:43,71,166,320,15,10,353112,30,11,353112,29,12,D,5
49,49,2005,N,N,NA,NA,0,1998,,4-3,,,,2002,,1,7,2,30,5,1,1,4,1,2,4,07/30/02 00:00:00,12/30/99 15:04:00,1,2,1,1,5,0,NA,NA,0,0,,2,,5,0,7.2,0,2,2,1,"PARCELA DESPLAZADA 205 GRADOS Y 44 MT PARA INCLUIRLA TOTALMENTE EN LA PLANTACION DE PINO SILVESTRE (MARCO 2 X 1,5). MARCA DE PINTURA DESDE EL PRIMER REJON (PINCHAZO ORIGINAL) EN UNA ROCA ALARGADA A 5.40 MT Y 340 GRADOS. NO HAY PIES MAYORES. FCC ARBOREA CORRECTA Y COMPROBADA. SP MATORRAL 0117 CORRESPONDE A HALIMIUM  UMBELLATUM SUBSP VISCOSUM. EN TRATAMIENTO SOBRE EL SUELO HICIERON FAJAS SIGUIENDO LA LINEA DE MAXIMA PENDIENTE, CON CUCHILLA DE BULLDOZER Y HOYOS CON EL ESCARIFICADOR.",3,26,07/30/02 00:00:00,12/30/99 14:40:53,07/30/02 00:00:00,12/30/99 15:06:21,25,166,205,0,10,352759,38,3,352759,37,4,D,5
49,49,2006,N,N,NA,NA,0,1998,,2-2,,,,2002,,1,1,1,75,50,1,1,3,1,1,4,10/29/02 00:00:00,12/30/99 16:38:00,1,2,1,1,5,3,NA,NA,0,0,,0,,205,0,12,0,2,3,2,"PARCELA DESPLAZADA 12.50 MT Y 0 GRADOS, PARA SEPARARLA DEL LIMITE DE TESELA DE UN EMBALSE.
 PIE 2 ENTRA PORPTE. OTRO MODELO DE COMBUSTIBLE 06 (CONSIDERANDO LA REGENERACION DE   REBOLLO COMO ARBUSTIVA)
ABUNDA EL PASTO.
HAY RUBIA PEREGRINA. FUERA DE LOS 25 MT HAY SALIX CAPREA.
SALIX CAPREA A 190 GRADOS Y 32 MT DESDE EL REJON.",3,26,10/29/02 00:00:00,12/30/99 15:43:23,10/29/02 00:00:00,12/30/99 16:47:34,64,166,150,95,10,353495,16,25,353495,15,26,D,5
49,49,2007,N,N,NA,NA,0,1998,,2-2,,,,2002,,1,1,1,100,70,1,1,4,2,1,4,10/09/02 00:00:00,12/30/99 15:53:00,1,2,1,1,6,6,NA,NA,0,0,,0,,90,0,9.2,0,2,3,2,"PARCELA PINCHADA EN UNA MASA DE REBOLLOS.
PIE 3 ENTRA POR  PTE.
SP MATORRAL 4104 CORRESPONDE A CYTISUS SCOPARIUS Y  STRIATUS.
HE OPTADO POR EL MODELO DE COMBUSTIBLE 06 PORQUE HAY MUCHISIMOS HELECHOS ALTOS Y GRAN CANTIDAD DE REBOLLOS EN MONTE BRAVO.
DIFICULTADES POR LLUVIA.",3,26,10/09/02 00:00:00,12/30/99 14:39:38,10/09/02 00:00:00,12/30/99 15:58:14,79,166,10,235,10,353481,30,11,353481,29,12,D,5
49,49,2008,N,N,NA,NA,0,1998,,2-3,,,,2002,,1,1,1,100,70,1,3,3,2,1,4,10/25/02 00:00:00,12/30/99 16:10:00,1,2,1,2,5,4,NA,NA,0,0,,0,,90,0,11,0,2,3,3,"EL SUBPISO LO FORMAN MAJUELO Y ARRACLAN FUNDAMENTALMENTE. 10% RESTO SP.
AUNQUE HAY ALGUN PIE FUSTAL DE CEREZO LO QUE PREDOMINA ES EL ESTADO LATIZAL.
REBOLLO A 5.70 MT Y 75 GRADOS CON DIAMETROS 124-120 NO ENTRA. PIE 11 MEDIDO CON CINTA.
 PIE 16 DIFERENCIAS EN DIAMETROS, FUSTE DEFORME.
PIES 20 Y 22 ENTRAN POR PTE.
FUERA DE LOS 5.00 MT HAY SAMBUCUS NIGRA. COMPROBADOS DN Y ALTURAS.",3,26,10/25/02 00:00:00,12/30/99 14:16:31,10/25/02 00:00:00,12/30/99 16:22:29,126,166,375,45,10,353495,24,17,353495,23,18,D,5
49,49,2009,N,N,NA,NA,0,1998,,2-3,,,,2002,,1,1,1,100,65,1,2,1,1,1,4,10/29/02 00:00:00,12/30/99 12:02:00,1,2,1,1,5,4,NA,NA,0,0,,0,,25,0,7,0,2,3,2,"PARCELA PINCHADA EN UNA MASA DE REBOLLOS, ABEDULES Y ALGUN     CARBALLO.
AUNQUE HAY ABEDULES FUSTALES LO QUE PREDOMINA ES EL ESTADO LATIZAL.
PIE 10 ENTRA POR PTE Y ESTA TUMBADO EN EL   SUELO. PIES 4, 5 8 Y 10 TIENEN COMPROBADOS SUS DIAMETROS. 

PIE 11 DIFERENCIA EN DIAMETROS.

PIE 13 DIFERENCIA EN    DIAMETROS.
REBOLLO A 315 GRADOS Y 7.50 MT CON DIAMETROS 122-122  NO ENTRA POR POCO.

FUERA DE LOS 5.00 MT HAY REGENERACION DE ABEDUL Y SERBAL DE LOS CAZADORES. SP MATORRAL 4104 CORRESPONDE A CYTISUS SCOPARIUS.
HAY ABUNDANCIA DE HELECHOS. CERCA DE LA PARCELA PASA UN ARROYO (14-15 MT).
FUERA DE LOS 25 MT HAY MAJUELO Y ARRACLAN. HAY PASTO.",3,26,10/29/02 00:00:00,12/30/99 10:40:17,10/29/02 00:00:00,12/30/99 12:10:21,90,166,265,100,10,353495,18,23,353495,17,24,D,5
49,49,2010,N,N,NA,NA,0,1997,,4-2,,,,2002,,1,1,1,100,80,1,1,1,2,2,4,10/23/02 00:00:00,12/30/99 12:42:00,1,2,1,1,7,7,NA,NA,0,0,,0,,180,0,10.8,0,2,2,2,"PARCELA NUEVA. QUEDAN RESTOS DE UN FUEGO DE HACE BASTANTES AÑOS.
REBOLLO A 15.7 M Y 33 G CON DM 34.8 Y 31.0 CMS SE VA POR DISTANCIA.
PIE 3 MEDIDO A 1.2 M.
PIE 9 MEDIDO A 1.2 M.
PIE 10 DM       COMPROBADO.
PIE 12 DM COMPROBADO.
PIE 15 MEDIDO A 1.1 M Y ENTRA POR PENDIENTE.",6,28,10/23/02 00:00:00,12/30/99 11:02:52,10/23/02 00:00:00,12/30/99 12:42:31,100,214,118,206,7,353129,40,1,353129,39,2,D,5
49,49,2011,N,N,NA,NA,0,1997,,4-1,,,,2002,,1,1,1,100,60,1,1,1,1,2,4,10/18/02 00:00:00,12/30/99 11:51:00,1,2,1,1,7,2,NA,NA,0,0,,0,,275,0,8,0,2,2,2,PARCELA NUEVA QUE SUFRIO UN INCENDIO HACE AÑOS.,6,28,10/18/02 00:00:00,12/30/99 10:38:54,10/18/02 00:00:00,12/30/99 11:52:11,73,214,385,185,8,353512,12,29,353512,11,30,D,5
49,49,2012,N,N,NA,NA,0,1997,,4-2,,,,2002,,1,6,3,100,15,9,2,1,2,2,4,10/23/02 00:00:00,12/30/99 15:11:00,1,2,1,1,2,2,NA,NA,0,0,,0,,118,0,7.8,0,1,1,1,"PARCELA NUEVA UBICADA EN LINDERO ENTRE PRADOS.
SE QUEMO HACE AÑOS.
DEJO UN 20% DE OCUPACION PARA RESTO DE ESPECIES.
HAN PLANTADO ALGUNOS CEREZOS EN EL PRADO.",6,28,10/23/02 00:00:00,12/30/99 14:12:19,10/23/02 00:00:00,12/30/99 15:15:25,63,214,205,13,10,353129,38,3,353129,37,4,D,5
49,49,2013,N,N,NA,NA,0,1997,,1-2,,,,2002,,1,7,1,25,5,1,1,5,NA,NA,NA,10/28/02 00:00:00,12/30/99 13:45:00,NA,NA,NA,1,5,1,NA,NA,0,0,,0,,0,0,4,0,2,3,1,"PARCELA PINCHADA A 101 MT Y 240 GRADOS DESDE UN PUENTE, EN UN ROQUEDO.
FCC ARBOREA COMPROBADA. DIFICULTADES PARA CLAVAR EL REJON.
AUNQUE NO ENTRE NINGUN PIE MAYOR LA OCUPACION ESTA COMPROBADA. A LAS DEMAS ESPECIES NO LES DOY OCUPACION POR SU  ESCASEZ. FUERA DE LOS 5.00 MT HAY REGENERACION DE MAJUELO, SAUCE CABRUNO, ENEBRO COMUN Y SERBAL DE LOS CAZADORES.
SP MATORRAL 4104 CORRESPONDE A CYTISUS STRIATUS.
EN LOS ALREDEDORES HAY REBOLLOS FUSTALES (ESCASOS).
HAY PASTO. MARCA DE PINTURA EN UNA ROCA A 4.0 MT Y 45 GRADOS.
FUERA DE LOS 25 MT HAY SAMBUCUS NIGRA.
DURANTE EL ACCESO VIMOS ACEBO Y  JUNIPERUS OXICEDRUS.",3,26,10/28/02 00:00:00,12/30/99 13:27:21,10/28/02 00:00:00,12/30/99 14:11:54,45,166,360,170,10,353495,20,21,353495,19,22,D,5
49,49,2014,N,N,NA,NA,1,1997,,1-2,,,,2002,,NA,,,0,0,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,0,0,0,0,3,3,3,"PARCELA INACCESIBLE PORQUE SE ENCUENTRA EN UNA ZONA DE ROCAS Y CORTADOS, CON FUERTES PENDIENTES.",3,26,10/18/02 00:00:00,12/30/99 10:05:54,10/18/02 00:00:00,12/30/99 10:17:50,12,166,,,,NA,NA,NA,NA,NA,NA,D,5
